[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
517.89,12.1408,517.89,7.467857,517.89,5.726562,517.89,5.76304,517.891,10.35859
518.05,12.20977,518.05,7.419643,518.05,5.736979,518.05,5.736215,518.05,10.26263
518.209,12.08046,518.209,7.414286,518.209,5.588542,518.209,5.721312,518.21,10.31818
518.369,12.17816,518.369,7.4375,518.369,5.65625,518.369,5.773472,518.37,10.36869
518.529,12.12931,518.529,7.407143,518.529,5.684896,518.529,5.754844,518.53,10.47222
518.689,12.06609,518.689,7.376786,518.689,5.632812,518.689,5.772727,518.689,10.29798
518.848,12.25862,518.848,7.394643,518.848,5.721354,518.848,5.745902,518.849,10.32323
519.008,12.0977,519.008,7.35,519.008,5.677083,519.008,5.769001,519.009,10.23232
519.168,12.15805,519.168,7.3125,519.168,5.669271,519.168,5.785395,519.169,10.32828
519.328,11.91954,519.328,7.444643,519.328,5.614583,519.328,5.732489,519.328,10.39646
519.487,12.1092,519.487,7.346428,519.487,5.588542,519.487,5.71535,519.488,10.38636
519.647,12.31322,519.647,7.392857,519.647,5.601562,519.647,5.704173,519.648,10.24242
519.807,12.05172,519.807,7.358929,519.807,5.739583,519.807,5.745156,519.808,10.34848
519.966,12.2069,519.966,7.35,519.966,5.690104,519.966,5.804024,519.967,10.16919
520.126,12.20115,520.126,7.325,520.126,5.578125,520.126,5.669896,520.127,10.53535
520.286,12.16667,520.286,7.246428,520.286,5.739583,520.286,5.78614,520.287,10.58586
520.446,12.0431,520.446,7.478571,520.446,5.729167,520.446,5.769001,520.447,10.4899
520.605,12.10057,520.605,7.35,520.605,5.606771,520.605,5.750372,520.606,10.31313
520.765,11.97989,520.765,7.351786,520.765,5.726562,520.765,5.721312,520.766,10.34848
520.925,12.12069,520.925,7.391071,520.925,5.736979,520.925,5.684053,520.926,10.42424
521.085,12.17241,521.085,7.332143,521.085,5.713542,521.085,5.741431,521.086,10.30303
521.244,12.13793,521.244,7.366071,521.244,5.611979,521.244,5.766021,521.245,10.46717
521.404,12.27299,521.404,7.442857,521.404,5.651042,521.404,5.771982,521.405,10.48737
521.564,12.03161,521.564,7.357143,521.564,5.744792,521.564,5.772727,521.565,10.4899
521.724,12.14943,521.724,7.475,521.724,5.752604,521.724,5.83532,521.725,10.48485
521.883,11.99713,521.883,7.344643,521.883,5.666667,521.883,5.803279,521.884,10.42424
522.043,12.12644,522.043,7.373214,522.043,5.632812,522.043,5.698957,522.044,10.34596
522.203,12.10632,522.203,7.344643,522.203,5.6875,522.203,5.756334,522.204,10.37121
522.363,11.97701,522.363,7.394643,522.363,5.744792,522.363,5.80924,522.364,10.25253
522.522,12.22989,522.522,7.328571,522.522,5.744792,522.522,5.754844,522.523,10.36616
522.682,12.20115,522.682,7.503572,522.682,5.682292,522.682,5.768256,522.683,10.40909
522.842,12.09195,522.842,7.348214,522.842,5.609375,522.842,5.734725,522.843,10.48737
523.002,12.12931,523.002,7.514286,523.002,5.664062,523.002,5.751118,523.003,10.33838
523.161,12.1408,523.161,7.292857,523.161,5.690104,523.161,5.818927,523.162,10.31818
523.321,12.1408,523.321,7.407143,523.321,5.559896,523.321,5.729508,523.322,10.26768
523.481,12.16092,523.481,7.510714,523.481,5.653646,523.481,5.792101,523.482,10.46212
523.641,12.11207,523.641,7.403572,523.641,5.671875,523.641,5.766021,523.641,10.26263
523.8,12.07759,523.8,7.433928,523.8,5.731771,523.8,5.781669,523.801,10.19444
523.96,12.06897,523.96,7.458929,523.96,5.765625,523.96,5.789121,523.961,10.4596
524.12,12.05747,524.12,7.391071,524.12,5.627604,524.12,5.716841,524.121,10.2399
524.28,12.14943,524.28,7.458929,524.28,5.645833,524.28,5.714605,524.28,10.2803
524.439,11.98276,524.439,7.375,524.439,5.606771,524.439,5.707899,524.44,10.42172
524.599,12.17529,524.599,7.410714,524.599,5.651042,524.599,5.728763,524.6,10.36364
524.759,12.30747,524.759,7.457143,524.759,5.78125,524.759,5.807004,524.76,10.48485
524.919,12.01437,524.919,7.410714,524.919,5.705729,524.919,5.757824,524.919,10.40909
525.078,12.15805,525.078,7.341072,525.078,5.669271,525.078,5.688525,525.079,10.27778
525.238,12.06897,525.238,7.423214,525.238,5.575521,525.238,5.760805,525.239,10.19444
525.398,12.07759,525.398,7.417857,525.398,5.598958,525.398,5.726528,525.399,10.33838
525.558,12.28161,525.558,7.408928,525.558,5.59375,525.558,5.721312,525.558,10.3005
525.717,12.35057,525.717,7.414286,525.717,5.674479,525.717,5.776453,525.718,10.24495
525.877,12.1092,525.877,7.389286,525.877,5.632812,525.877,5.726528,525.878,10.38131
526.037,12.28736,526.037,7.469643,526.037,5.796875,526.037,5.799553,526.038,10.3005
526.197,12.14943,526.197,7.278572,526.197,5.528646,526.197,5.718331,526.197,10.25758
526.356,11.97414,526.356,7.476786,526.356,5.674479,526.356,5.733979,526.357,10.27778
526.516,12.31609,526.516,7.366071,526.516,5.648438,526.516,5.691505,526.517,10.31061
526.676,12.0546,526.676,7.441072,526.676,5.643229,526.676,5.746647,526.677,10.34848
526.836,12.23851,526.836,7.391071,526.836,5.731771,526.836,5.745902,526.836,10.34343
526.995,12.12069,526.995,7.539286,526.995,5.671875,526.995,5.739195,526.996,10.41162
527.155,12.08333,527.155,7.353571,527.155,5.661458,527.155,5.780924,527.156,10.27778
527.315,12.10345,527.315,7.410714,527.315,5.677083,527.315,5.722057,527.316,10.27778
527.474,12.15805,527.474,7.410714,527.474,5.6875,527.474,5.754844,527.475,10.33838
527.634,12.02299,527.634,7.473214,527.634,5.59375,527.634,5.701937,527.635,10.37121
527.794,12.07759,527.794,7.378572,527.794,5.697917,527.794,5.776453,527.795,10.47222
527.954,12.24138,527.954,7.473214,527.954,5.695312,527.954,5.763785,527.955,10.33838
528.113,12.19828,528.113,7.480357,528.113,5.736979,528.113,5.722057,528.114,10.2904
528.273,12.01724,528.273,7.398214,528.273,5.635417,528.273,5.703428,528.274,10.17929
528.433,12.08046,528.433,7.423214,528.433,5.716146,528.433,5.734725,528.434,10.14646
528.593,12.04023,528.593,7.333929,528.593,5.729167,528.593,5.783159,528.594,10.41667
528.752,12.22414,528.752,7.423214,528.752,5.682292,528.752,5.709389,528.753,10.37626
528.912,12.11207,528.912,7.45,528.912,5.679688,528.912,5.748882,528.913,10.40152
529.072,12.06034,529.072,7.332143,529.072,5.541667,529.072,5.681073,529.073,10.2803
529.232,12.00287,529.232,7.251786,529.232,5.770833,529.232,5.733234,529.232,10.2904
529.391,11.98563,529.391,7.4625,529.391,5.755208,529.391,5.806259,529.392,10.37121
529.551,12.12069,529.551,7.426786,529.551,5.632812,529.551,5.698957,529.552,10.37879
529.711,12.00862,529.711,7.426786,529.711,5.648438,529.711,5.819672,529.712,10.47222
529.871,12.23851,529.871,7.358929,529.871,5.651042,529.871,5.683309,529.871,10.46717
530.03,12.0977,530.03,7.305357,530.03,5.643229,530.03,5.725037,530.031,10.30808
530.19,12.14368,530.19,7.360714,530.19,5.700521,530.19,5.716841,530.191,10.35606
530.35,12.05172,530.35,7.45,530.35,5.736979,530.35,5.73845,530.351,10.33333
530.51,12.18966,530.51,7.385714,530.51,5.822917,530.51,5.824888,530.51,10.27778
530.669,12.2069,530.669,7.410714,530.669,5.619792,530.669,5.71535,530.67,10.36869
530.829,12.01149,530.829,7.353571,530.829,5.716146,530.829,5.742176,530.83,10.34091
530.989,12.06609,530.989,7.432143,530.989,5.664062,530.989,5.719076,530.99,10.34848
531.149,12.02874,531.149,7.398214,531.149,5.630208,531.149,5.769747,531.149,10.40152
531.308,12.00862,531.308,7.35,531.308,5.734375,531.308,5.798063,531.309,10.4899
531.468,12.27299,531.468,7.364286,531.468,5.679688,531.468,5.698212,531.469,10.37121
531.628,12.13218,531.628,7.391071,531.628,5.638021,531.628,5.724292,531.629,10.30808
531.788,12.02586,531.788,7.3375,531.788,5.747396,531.788,5.746647,531.788,10.21717
531.947,12.09483,531.947,7.417857,531.947,5.697917,531.947,5.763785,531.948,10.28535
532.107,12.06897,532.107,7.453571,532.107,5.684896,532.107,5.745902,532.108,10.35859
532.267,12.22414,532.267,7.394643,532.267,5.695312,532.267,5.750372,532.268,10.43434
532.427,12.34483,532.427,7.358929,532.427,5.731771,532.427,5.748882,532.427,10.37374
532.586,12.20402,532.586,7.391071,532.586,5.638021,532.586,5.710134,532.587,10.35606
532.746,12.29023,532.746,7.360714,532.746,5.75,532.746,5.806259,532.747,10.28535
532.906,12.05747,532.906,7.405357,532.906,5.632812,532.906,5.704173,532.907,10.31818
533.065,12.23276,533.065,7.394643,533.065,5.661458,533.065,5.734725,533.066,10.42172
533.225,12.23276,533.225,7.446429,533.225,5.692708,533.225,5.742921,533.226,10.2803
533.385,12.0546,533.385,7.348214,533.385,5.752604,533.385,5.748137,533.386,10.47475
533.545,12.08333,533.545,7.375,533.545,5.773438,533.545,5.757824,533.546,10.2197
533.704,12.07759,533.704,7.391071,533.704,5.484375,533.704,5.698212,533.705,10.24747
533.864,12.18966,533.864,7.425,533.864,5.796875,533.864,5.771982,533.865,10.34091
534.024,12.03161,534.024,7.357143,534.024,5.705729,534.024,5.757079,534.025,10.28283
534.184,12.10345,534.184,7.380357,534.184,5.760417,534.184,5.766021,534.185,10.30303
534.343,12.09195,534.343,7.357143,534.343,5.729167,534.343,5.827869,534.344,10.37879
534.503,12.16092,534.503,7.426786,534.503,5.768229,534.503,5.766766,534.504,10.35606
534.663,12.03448,534.663,7.355357,534.663,5.677083,534.663,5.769747,534.664,10.44697
534.823,12.14655,534.823,7.428571,534.823,5.713542,534.823,5.657228,534.824,10.30808
534.982,12.29885,534.982,7.307143,534.982,5.554688,534.982,5.695976,534.983,10.4495
535.142,12.08333,535.142,7.348214,535.142,5.606771,535.142,5.781669,535.143,10.31818
535.302,12.15517,535.302,7.391071,535.302,5.713542,535.302,5.762295,535.303,10.34091
535.462,12.17816,535.462,7.285714,535.462,5.776042,535.462,5.745156,535.463,10.29798
535.621,12.3477,535.621,7.383929,535.621,5.59375,535.621,5.675857,535.622,10.38131
535.781,12.07759,535.781,7.326786,535.781,5.684896,535.781,5.730999,535.782,10.26263
535.941,12.09483,535.941,7.394643,535.941,5.664062,535.941,5.701192,535.942,10.21212
536.101,12.17816,536.101,7.310714,536.101,5.625,536.101,5.71535,536.102,10.49242
536.26,12.04598,536.26,7.282143,536.26,5.596354,536.26,5.71386,536.261,10.46717
536.42,12.33046,536.42,7.383929,536.42,5.664062,536.42,5.785395,536.421,10.32576
536.58,11.97989,536.58,7.344643,536.58,5.674479,536.58,5.792101,536.581,10.40909
536.74,12.25,536.74,7.351786,536.74,5.625,536.74,5.757824,536.74,10.24495
536.899,12.07759,536.899,7.423214,536.899,5.596354,536.899,5.728763,536.9,10.40657
537.059,12.32759,537.059,7.357143,537.059,5.658854,537.059,5.708644,537.06,10.33586
537.219,12.07759,537.219,7.394643,537.219,5.78125,537.219,5.783905,537.22,10.45707
537.379,12.35632,537.379,7.435714,537.379,5.708333,537.379,5.791356,537.379,10.24747
537.538,12.24713,537.538,7.376786,537.538,5.658854,537.538,5.696721,537.539,10.35354
537.698,12.26149,537.698,7.394643,537.698,5.591146,537.698,5.773472,537.699,10.32071
537.858,12.19828,537.858,7.405357,537.858,5.591146,537.858,5.71386,537.859,10.35606
538.018,12.18678,538.018,7.355357,538.018,5.632812,538.018,5.734725,538.018,10.25758
538.177,11.93678,538.177,7.396429,538.177,5.739583,538.177,5.716841,538.178,10.3005
538.337,11.98563,538.337,7.328571,538.337,5.684896,538.337,5.751863,538.338,10.36111
538.497,12.25862,538.497,7.401786,538.497,5.638021,538.497,5.697466,538.498,10.35354
538.657,12.18966,538.657,7.351786,538.657,5.476562,538.657,5.710134,538.657,10.31061
538.816,12.16954,538.816,7.376786,538.816,5.601562,538.816,5.665425,538.817,10.33586
538.976,12.26149,538.976,7.321429,538.976,5.75,538.976,5.771237,538.977,10.35606
539.136,12.06322,539.136,7.460714,539.136,5.700521,539.136,5.743666,539.137,10.32323
539.296,12.07471,539.296,7.446429,539.296,5.617188,539.296,5.766021,539.296,10.38131
539.455,12.21552,539.455,7.4875,539.455,5.760417,539.455,5.776453,539.456,10.29798
539.615,12.20977,539.615,7.378572,539.615,5.638021,539.615,5.736215,539.616,10.4798
539.775,12.1092,539.775,7.425,539.775,5.78125,539.775,5.795827,539.776,10.37879
539.935,12.1092,539.935,7.389286,539.935,5.682292,539.935,5.720566,539.935,10.28788
540.094,12.18966,540.094,7.3,540.094,5.729167,540.094,5.726528,540.095,10.49495
540.254,12.16954,540.254,7.335714,540.254,5.635417,540.254,5.76006,540.255,10.33586
540.414,12.2931,540.414,7.353571,540.414,5.763021,540.414,5.732489,540.415,10.2298
540.573,12.16667,540.573,7.473214,540.573,5.59375,540.573,5.701192,540.574,10.2298
540.733,12.10057,540.733,7.366071,540.733,5.625,540.733,5.736215,540.734,10.45707
540.893,12.18391,540.893,7.392857,540.893,5.820312,540.893,5.787631,540.894,10.30556
541.053,12.10057,541.053,7.455357,541.053,5.664062,541.053,5.769001,541.054,10.20202
541.212,12.1523,541.212,7.403572,541.212,5.763021,541.212,5.757824,541.213,10.33081
541.372,12.1954,541.372,7.4625,541.372,5.653646,541.372,5.759315,541.373,10.20202
541.532,12.02011,541.532,7.316072,541.532,5.658854,541.532,5.710879,541.533,10.2702
541.692,12.16954,541.692,7.392857,541.692,5.744792,541.692,5.797318,541.693,10.34091
541.851,12.14943,541.851,7.314286,541.851,5.643229,541.851,5.779434,541.852,10.29293
542.011,12.00287,542.011,7.458929,542.011,5.653646,542.011,5.743666,542.012,10.2197
542.171,12.04023,542.171,7.344643,542.171,5.669271,542.171,5.776453,542.172,10.2702
542.331,12.15805,542.331,7.426786,542.331,5.645833,542.331,5.73994,542.332,10.44192
542.49,12.08046,542.49,7.325,542.49,5.658854,542.49,5.725782,542.491,10.50505
542.65,12.25287,542.65,7.278572,542.65,5.736979,542.65,5.799553,542.651,10.29545
542.81,12.17816,542.81,7.310714,542.81,5.658854,542.81,5.726528,542.811,10.35101
542.97,12.1092,542.97,7.416071,542.97,5.619792,542.97,5.692996,542.971,10.26515
543.129,12.16379,543.129,7.417857,543.129,5.614583,543.129,5.66915,543.13,10.17929
543.289,12.09195,543.289,7.364286,543.289,5.664062,543.289,5.777198,543.29,10.42172
543.449,12.10345,543.449,7.419643,543.449,5.583333,543.449,5.654993,543.45,10.32828
543.609,12.10345,543.609,7.405357,543.609,5.747396,543.609,5.802534,543.609,10.29293
543.768,12.1523,543.768,7.458929,543.768,5.609375,543.768,5.700447,543.769,10.34848
543.928,12.06322,543.928,7.333929,543.928,5.697917,543.928,5.73994,543.929,10.27778
544.088,12.10057,544.088,7.333929,544.088,5.640625,544.088,5.770492,544.089,10.20202
544.248,12.22701,544.248,7.364286,544.248,5.559896,544.248,5.692996,544.248,10.16414
544.407,12.39943,544.407,7.339286,544.407,5.697917,544.407,5.76304,544.408,10.33081
544.567,12.08621,544.567,7.4125,544.567,5.695312,544.567,5.740685,544.568,10.1995
544.727,12.05172,544.727,7.351786,544.727,5.588542,544.727,5.714605,544.728,10.43939
544.887,11.99425,544.887,7.385714,544.887,5.75,544.887,5.696721,544.887,10.14141
545.046,11.4569,545.046,7.375,545.046,5.739583,545.046,5.730999,545.047,10.37879
545.206,11.61782,545.206,7.298214,545.206,5.700521,545.206,5.76006,545.207,10.36364
545.366,11.66379,545.366,7.351786,545.366,5.692708,545.366,5.670641,545.367,10.39899
545.526,11.68678,545.526,7.378572,545.526,5.598958,545.526,5.737705,545.526,10.23485
545.685,11.80172,545.685,7.532143,545.685,5.684896,545.685,5.690015,545.686,10.27778
545.845,11.97701,545.845,7.394643,545.845,5.632812,545.845,5.754844,545.846,10.31061
546.005,12.09195,546.005,7.3875,546.005,5.59375,546.005,5.710134,546.006,10.2298
546.164,12.16379,546.164,7.3875,546.164,5.65625,546.164,5.674366,546.165,10.32828
546.324,12.11207,546.324,7.373214,546.324,5.796875,546.324,5.687034,546.325,10.25
546.484,12.18391,546.484,7.364286,546.484,5.666667,546.484,5.78614,546.485,10.2702
546.644,12.18103,546.644,7.298214,546.644,5.664062,546.644,5.769001,546.645,10.2904
546.803,12.12356,546.803,7.305357,546.803,5.653646,546.803,5.73994,546.804,10.33081
546.963,12.06034,546.963,7.25,546.963,5.721354,546.963,5.778688,546.964,10.30303
547.123,12.25,547.123,7.360714,547.123,5.710938,547.123,5.704173,547.124,10.1995
547.283,12.22414,547.283,7.348214,547.283,5.708333,547.283,5.78614,547.284,10.37121
547.442,12.22989,547.442,7.3375,547.442,5.721354,547.442,5.726528,547.443,10.22475
547.602,12.12644,547.602,7.367857,547.602,5.658854,547.602,5.745902,547.603,10.16162
547.762,12.14655,547.762,7.273214,547.762,5.710938,547.762,5.762295,547.763,10.07576
547.922,12.08908,547.922,7.241071,547.922,5.643229,547.922,5.777198,547.923,10.2904
548.081,12.27874,548.081,7.380357,548.081,5.789062,548.081,5.806259,548.082,10.35354
548.241,12.30747,548.241,7.358929,548.241,5.763021,548.241,5.782414,548.242,10.32576
548.401,12.18966,548.401,7.326786,548.401,5.713542,548.401,5.701192,548.402,10.31566
548.561,12.14943,548.561,7.391071,548.561,5.690104,548.561,5.769001,548.562,10.2096
548.72,12.06609,548.72,7.2375,548.72,5.604167,548.72,5.731744,548.721,10.40657
548.88,12.15517,548.88,7.357143,548.88,5.614583,548.88,5.724292,548.881,10.25253
549.04,12.27011,549.04,7.403572,549.04,5.682292,549.04,5.699702,549.041,10.12121
549.2,12.16379,549.2,7.407143,549.2,5.664062,549.2,5.71535,549.201,10.31313
549.359,12.12356,549.359,7.357143,549.359,5.606771,549.359,5.705663,549.36,10.38889
549.519,12.08333,549.519,7.405357,549.519,5.580729,549.519,5.73994,549.52,10.24747
549.679,12.22414,549.679,7.330357,549.679,5.6875,549.679,5.779434,549.68,10.41162
549.839,12.22701,549.839,7.233929,549.839,5.71875,549.839,5.798808,549.839,10.36111
549.998,12.21264,549.998,7.471428,549.998,5.684896,549.998,5.73845,549.999,10.39394
550.158,12.11494,550.158,7.405357,550.158,5.684896,550.158,5.700447,550.159,10.31566
550.318,12.2069,550.318,7.344643,550.318,5.833333,550.318,5.795082,550.319,10.26768
550.478,12.31897,550.478,7.178571,550.478,5.591146,550.478,5.746647,550.478,10.34848
550.637,12.08046,550.637,7.342857,550.637,5.653646,550.637,5.745902,550.638,10.28788
550.797,12.12356,550.797,7.367857,550.797,5.747396,550.797,5.804769,550.798,10.40404
550.957,12.19253,550.957,7.207143,550.957,5.544271,550.957,5.724292,550.958,10.32071
551.117,12.28448,551.117,7.271429,551.117,5.710938,551.117,5.769747,551.117,10.42424
551.276,12.18103,551.276,7.401786,551.276,5.645833,551.276,5.769747,551.277,10.49242
551.436,12.09195,551.436,7.464286,551.436,5.653646,551.436,5.768256,551.437,10.2399
551.596,12.11782,551.596,7.251786,551.596,5.742188,551.596,5.866617,551.597,10.30303
551.756,12.25862,551.756,7.4375,551.756,5.703125,551.756,5.765275,551.756,10.38889
551.915,12.14655,551.915,7.307143,551.915,5.71875,551.915,5.778688,551.916,10.2601
552.075,12.28448,552.075,7.301786,552.075,5.747396,552.075,5.772727,552.076,10.31566
552.235,12.29598,552.235,7.432143,552.235,5.692708,552.235,5.743666,552.236,10.35354
552.395,12.2069,552.395,7.430357,552.395,5.703125,552.395,5.739195,552.395,10.42172
552.554,12.18678,552.554,7.45,552.554,5.820312,552.554,5.751863,552.555,10.31061
552.714,12.0977,552.714,7.264286,552.714,5.638021,552.714,5.721312,552.715,10.44444
552.874,12.17241,552.874,7.421429,552.874,5.658854,552.874,5.766021,552.875,10.35354
553.034,12.19253,553.034,7.351786,553.034,5.630208,553.034,5.754844,553.034,10.26768
553.193,12.19253,553.193,7.289286,553.193,5.627604,553.193,5.739195,553.194,10.41919
553.353,12.01149,553.353,7.357143,553.353,5.6875,553.353,5.788375,553.354,10.35354
553.513,12.22126,553.513,7.319643,553.513,5.570312,553.513,5.672876,553.514,10.37879
553.672,12,553.672,7.373214,553.672,5.716146,553.672,5.789866,553.673,10.34848
553.832,12.20977,553.832,7.398214,553.832,5.632812,553.832,5.73696,553.833,10.13636
553.992,12.21264,553.992,7.271429,553.992,5.643229,553.992,5.746647,553.993,10.34848
554.152,12.36782,554.152,7.328571,554.152,5.736979,554.152,5.742176,554.153,10.30556
554.311,12.17241,554.311,7.416071,554.311,5.695312,554.311,5.719821,554.312,10.2197
554.471,12.26437,554.471,7.282143,554.471,5.638021,554.471,5.774963,554.472,10.19697
554.631,12.02011,554.631,7.432143,554.631,5.703125,554.631,5.735469,554.632,10.26768
554.791,12.10345,554.791,7.516071,554.791,5.739583,554.791,5.803279,554.792,10.45202
554.95,12.24425,554.95,7.335714,554.95,5.760417,554.95,5.768256,554.951,10.11111
555.11,12.31322,555.11,7.371428,555.11,5.679688,555.11,5.737705,555.111,10.33081
555.27,12.03161,555.27,7.408928,555.27,5.580729,555.27,5.743666,555.271,10.18939
555.43,12.31322,555.43,7.296429,555.43,5.695312,555.43,5.732489,555.431,10.31061
555.589,11.96552,555.589,7.344643,555.589,5.700521,555.589,5.797318,555.59,10.2803
555.749,12.17241,555.749,7.357143,555.749,5.710938,555.749,5.736215,555.75,10.29293
555.909,12.21264,555.909,7.2625,555.909,5.716146,555.909,5.76006,555.91,10.17424
556.069,12.23851,556.069,7.264286,556.069,5.648438,556.069,5.770492,556.07,10.51768
556.228,11.81897,556.228,7.367857,556.228,5.557292,556.228,5.605067,556.229,10.23737
556.388,12.06897,556.388,7.383929,556.388,5.643229,556.388,5.687779,556.389,10.24242
556.548,12.04598,556.548,7.432143,556.548,5.760417,556.548,5.76155,556.549,10.43434
556.708,12.10632,556.708,7.382143,556.708,5.554688,556.708,5.712369,556.708,10.38889
556.867,12.06897,556.867,7.364286,556.867,5.630208,556.867,5.71535,556.868,10.28535
557.027,12.19828,557.027,7.367857,557.027,5.653646,557.027,5.686289,557.028,10.23737
557.187,12.08908,557.187,7.383929,557.187,5.601562,557.187,5.73845,557.188,10.22727
557.347,12.02011,557.347,7.425,557.347,5.705729,557.347,5.736215,557.347,10.3005
557.506,12.18391,557.506,7.348214,557.506,5.59375,557.506,5.733979,557.507,10.33586
557.666,12.12931,557.666,7.3625,557.666,5.601562,557.666,5.719821,557.667,10.36111
557.826,12.22701,557.826,7.3375,557.826,5.690104,557.826,5.716841,557.827,10.33838
557.986,12.07184,557.986,7.266071,557.986,5.666667,557.986,5.737705,557.986,10.27778
558.145,12.15805,558.145,7.480357,558.145,5.632812,558.145,5.748882,558.146,10.26515
558.305,11.99425,558.305,7.3875,558.305,5.5625,558.305,5.737705,558.306,10.42677
558.465,12.27586,558.465,7.2,558.465,5.632812,558.465,5.71386,558.466,10.26263
558.625,12.03448,558.625,7.3375,558.625,5.729167,558.625,5.803279,558.625,10.2197
558.784,12.08908,558.784,7.355357,558.784,5.664062,558.784,5.814456,558.785,10.34091
558.944,12.26724,558.944,7.4125,558.944,5.789062,558.944,5.754098,558.945,10.41919
559.104,11.96552,559.104,7.3625,559.104,5.671875,559.104,5.71386,559.105,10.26263
559.263,12.19828,559.263,7.292857,559.263,5.510417,559.263,5.708644,559.264,10.30808
559.423,12.1408,559.423,7.405357,559.423,5.614583,559.423,5.719821,559.424,10.2702
559.583,12.12644,559.583,7.355357,559.583,5.632812,559.583,5.697466,559.584,10.26515
559.743,12.11782,559.743,7.4625,559.743,5.747396,559.743,5.779434,559.744,10.20707
559.902,11.97126,559.902,7.346428,559.902,5.651042,559.902,5.731744,559.903,10.28535
560.062,11.94253,560.062,7.308928,560.062,5.682292,560.062,5.751863,560.063,10.18182
560.222,12.03161,560.222,7.360714,560.222,5.765625,560.222,5.757079,560.223,10.34848
560.382,12.02299,560.382,7.375,560.382,5.669271,560.382,5.722802,560.383,10.36364
560.541,11.99713,560.541,7.248214,560.541,5.695312,560.541,5.782414,560.542,10.58586
560.701,12.03736,560.701,7.351786,560.701,5.692708,560.701,5.668406,560.702,10.27778
560.861,12.06609,560.861,7.346428,560.861,5.601562,560.861,5.681818,560.862,10.42929
561.021,11.97414,561.021,7.417857,561.021,5.601562,561.021,5.691505,561.022,10.28788
561.18,12.1092,561.18,7.378572,561.18,5.760417,561.18,5.760805,561.181,10.36364
561.34,12.18966,561.34,7.471428,561.34,5.645833,561.34,5.725782,561.341,10.24242
561.5,12.22126,561.5,7.289286,561.5,5.604167,561.5,5.757079,561.501,10.09848
561.66,11.97989,561.66,7.367857,561.66,5.841146,561.66,5.699702,561.661,10.33081
561.819,12.07759,561.819,7.385714,561.819,5.632812,561.819,5.714605,561.82,10.33586
561.979,11.99138,561.979,7.373214,561.979,5.619792,561.979,5.737705,561.98,10.19697
562.139,11.76724,562.139,7.294643,562.139,5.739583,562.139,5.729508,562.14,10.31061
562.299,12.07471,562.299,7.376786,562.299,5.755208,562.299,5.704173,562.3,10.40152
562.458,12.05172,562.458,7.364286,562.458,5.729167,562.458,5.76006,562.459,10.20202
562.618,12.24138,562.618,7.235714,562.618,5.697917,562.618,5.73696,562.619,10.2399
562.778,12.08046,562.778,7.3875,562.778,5.679688,562.778,5.764531,562.779,10.5
562.938,12.03448,562.938,7.457143,562.938,5.700521,562.938,5.735469,562.939,10.2298
563.097,12.0977,563.097,7.383929,563.097,5.71875,563.097,5.774218,563.098,10.38384
563.257,12.08621,563.257,7.305357,563.257,5.638021,563.257,5.748882,563.258,10.35101
563.417,12.13218,563.417,7.35,563.417,5.729167,563.417,5.746647,563.418,10.39646
563.577,12.23563,563.577,7.307143,563.577,5.661458,563.577,5.789866,563.578,10.42677
563.736,12.01149,563.736,7.341072,563.736,5.648438,563.736,5.766021,563.737,10.31061
563.896,12.1954,563.896,7.351786,563.896,5.669271,563.896,5.729508,563.897,10.29293
564.056,12.02011,564.056,7.205357,564.056,5.653646,564.056,5.766021,564.057,10.31313
564.216,11.96552,564.216,7.305357,564.216,5.666667,564.216,5.749628,564.216,10.31818
564.375,12.06034,564.375,7.414286,564.375,5.802083,564.375,5.822653,564.376,10.17677
564.535,11.99713,564.535,7.373214,564.535,5.71875,564.535,5.76155,564.536,10.2904
564.695,11.95977,564.695,7.333929,564.695,5.78125,564.695,5.821162,564.696,10.25253
564.855,12.18103,564.855,7.398214,564.855,5.705729,564.855,5.729508,564.855,10.04798
565.014,11.9569,565.014,7.491071,565.014,5.580729,565.014,5.704918,565.015,10.35606
565.174,11.9454,565.174,7.414286,565.174,5.747396,565.174,5.767511,565.175,10.42677
565.334,12.1092,565.334,7.389286,565.334,5.768229,565.334,5.769747,565.335,10.28535
565.494,12.10057,565.494,7.426786,565.494,5.739583,565.494,5.777198,565.494,10.38131
565.653,12.35345,565.653,7.423214,565.653,5.695312,565.653,5.780924,565.654,10.30303
565.813,12.13793,565.813,7.475,565.813,5.690104,565.813,5.840537,565.814,10.31061
565.973,12.06322,565.973,7.333929,565.973,5.664062,565.973,5.781669,565.974,10.25253
566.133,12.2069,566.133,7.4875,566.133,5.658854,566.133,5.795827,566.133,10.15657
566.292,12.13793,566.292,7.351786,566.292,5.71875,566.292,5.769747,566.293,10.34343
566.452,12.17529,566.452,7.416071,566.452,5.708333,566.452,5.695976,566.453,10.35606
566.612,11.99138,566.612,7.2875,566.612,5.716146,566.612,5.745902,566.613,10.36616
566.771,12.02874,566.771,7.371428,566.771,5.580729,566.771,5.742921,566.772,10.42677
566.931,11.94828,566.931,7.355357,566.931,5.8125,566.931,5.815201,566.932,10.26768
567.091,11.95115,567.091,7.369643,567.091,5.677083,567.091,5.754098,567.092,10.22475
567.251,12.22989,567.251,7.142857,567.251,5.627604,567.251,5.695231,567.252,10.18182
567.41,11.98563,567.41,7.460714,567.41,5.627604,567.41,5.762295,567.411,10.45202
