X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
625.016,10379.321,625.016,7508.815,625.016,8302.183,625.016,7888.376,625.016,11342.938,625.016,7113.291,625.017,5506.989
625.962,10399.41,625.962,7486.146,625.962,8291.584,625.962,8121.647,625.962,10689.333,625.962,7155.5,625.962,5619.847
626.907,10272.097,626.907,7715.828,626.907,8359.941,626.907,8166.066,626.907,10962.594,626.907,7247.13,626.908,5530.126
627.853,10244.786,627.853,7844.301,627.853,7989.055,627.853,8016.335,627.853,11056.926,627.853,7082.297,627.854,5545.305
628.798,10283.558,628.798,7841.323,628.798,8241.254,628.798,8095.938,628.798,10959.445,628.798,7147.303,628.799,5518.274
629.744,10348.237,629.744,7891.975,629.744,8117.265,629.744,8136.144,629.744,10849.924,629.744,7097.489,629.745,5526.525
630.69,10311.569,630.69,7829.9,630.69,8153.712,630.69,8085.882,630.69,10923.346,630.69,7177.835,630.69,5476.012
631.635,10408.165,631.635,7845.242,631.635,8350.436,631.635,8153.999,631.635,11033.218,631.635,7293.524,631.636,5546.427
632.581,10310.538,632.581,7800.015,632.581,8249.677,632.581,7902.996,632.581,11021.905,632.581,7219.75,632.581,5620.525
633.526,10385.468,633.526,7890.03,633.526,8361.725,633.526,8112.587,633.526,10984.222,633.526,7247.155,633.527,5548.877
634.472,10193.852,634.472,7778.925,634.472,8233.444,634.472,8106.668,634.472,10959.11,634.472,7098.989,634.472,5557.443
635.417,10315.441,635.417,7865.043,635.417,8286.979,635.417,7929.51,635.417,11036.602,635.417,7168.267,635.418,5513.792
636.363,10301.51,636.363,7832.824,636.363,8149.415,636.363,7981.299,636.363,11029.036,636.363,7090.538,636.364,5540.012
637.309,10263.657,637.309,7874.7,637.309,8297.599,637.309,8012.255,637.309,11156.141,637.309,7193.614,637.309,5518.22
638.254,10283.515,638.254,7828.63,638.254,8019.473,638.254,8073.381,638.254,10855.158,638.254,7147.937,638.255,5552.241
639.2,10213.518,639.2,7908.13,639.2,8465.836,639.2,8065.992,639.2,11147.729,639.2,7143.936,639.2,5552.191
640.145,10244.694,640.145,7764.434,640.145,8123.142,640.145,7974.993,640.145,11219.337,640.145,7258.856,640.146,5617.385
641.091,10309.046,641.091,7765.83,641.091,7963.864,641.091,7992.742,641.091,11048.078,641.091,7252.725,641.091,5482.213
642.036,9978.75,642.036,7818.579,642.036,8163.096,642.036,8017.201,642.036,10974.086,642.036,7222.844,642.037,5546.416
642.982,10180.084,642.982,7757.576,642.982,7999.021,642.982,7933.288,642.982,10657.901,642.982,7268.885,642.983,5576.273
643.927,10357.455,643.927,7886.198,643.927,7988.544,643.927,7838.373,643.927,10807.532,643.927,7129.255,643.928,5526.626
644.873,10180.106,644.873,7800.272,644.873,8252.896,644.873,8005.948,644.873,10936.878,644.873,7089.45,644.874,5524.684
645.819,10282.686,645.819,7920.614,645.819,8114.776,645.819,7820.289,645.819,10798.432,645.819,7219.919,645.819,5599.054
646.764,10304.769,646.764,7733.077,646.764,8093.228,646.764,7978.536,646.764,11014.727,646.764,7220.453,646.765,5590.527
647.71,10297.971,647.71,7837.524,647.71,7884.289,647.71,8187.18,647.71,10898.17,647.71,7219.571,647.71,5534.046
648.655,10382.101,648.655,7749.417,648.655,8202.122,648.655,8460.101,648.655,10830.523,648.655,7221.564,648.656,5595.926
649.601,10206.615,649.601,7798.364,649.601,8093.006,649.601,8276.168,649.601,10623.457,649.601,7253.424,649.601,5490.309
650.546,10475.675,650.546,7849.285,650.546,8123.895,650.546,8497.99,650.546,10985.953,650.546,7220.805,650.547,5529.708
651.492,10289.025,651.492,7717.717,651.492,8009.945,651.492,8562.796,651.492,10777.045,651.492,7160.258,651.493,5523.611
652.438,10317.868,652.438,7774.291,652.438,8000.185,652.438,8936.542,652.438,10775.552,652.438,7183.528,652.438,5547.229
653.383,10190.619,653.383,7816.403,653.383,7960.829,653.383,8746.104,653.383,10715.789,653.383,7230.895,653.384,5542.35
654.329,10409.638,654.329,7743.64,654.329,7978.326,654.329,9320.854,654.329,10826.764,654.329,7206.499,654.329,5510.505
655.274,10280.788,655.274,7764.899,655.274,7905.827,655.274,9485.95,655.274,10602.548,655.274,7128.801,655.275,5535.046
656.22,10167.742,656.22,7707.216,656.22,7717.42,656.22,9869.266,656.22,10812.523,656.22,7181.271,656.22,5529.441
657.165,10310.362,657.165,7792.013,657.165,7931.805,657.165,9665.055,657.165,10820.594,657.165,7254.353,657.166,5499.965
658.111,10393.854,658.111,7720.522,658.111,8260.526,658.111,9792.887,658.111,10599.686,658.111,7111.453,658.112,5519.932
659.056,10409.852,659.056,7692.88,659.056,8111.331,659.056,9924.726,659.056,10608.555,659.056,7197.543,659.057,5540.22
660.002,10222.876,660.002,7615.611,660.002,8083.408,660.002,10019.553,660.002,10757.528,660.002,7221.699,660.003,5491.983
660.948,10330.155,660.948,7659.449,660.948,8036.656,660.948,9927.688,660.948,10695.102,660.948,7196.113,660.948,5555.732
661.893,9934.834,661.893,7686.594,661.893,8272.805,661.893,9790.6,661.893,10496.856,661.893,7087.171,661.894,5505.839
662.839,10422.253,662.839,7664.266,662.839,8200.773,662.839,9805.093,662.839,10408.174,662.839,7075.056,662.839,5522.739
663.784,10265.6,663.784,7668.233,663.784,7975.611,663.784,9852.788,663.784,10589.684,663.784,7064.643,663.785,5592.13
664.73,10457.738,664.73,7737.195,664.73,8038.646,664.73,10010.98,664.73,10871.346,664.73,7217.538,664.73,5576.74
665.675,10229.257,665.675,7685.59,665.675,8067.35,665.675,9944.345,665.675,10660.271,665.675,7145.172,665.676,5440.991
666.621,10222.943,666.621,7648.46,666.621,7680.283,666.621,9797.538,666.621,10658.877,666.621,7141.536,666.622,5473.267
667.566,10213.535,667.566,7650,667.566,7923.82,667.566,9931.925,667.566,10616.665,667.566,7120.644,667.567,5488.295
668.512,10333.731,668.512,7711.8,668.512,7964.935,668.512,9836.62,668.512,10635.599,668.512,7256.882,668.513,5455.785
669.458,10187.723,669.458,7551.271,669.458,7871.389,669.458,9649.765,669.458,10729.041,669.458,7137.836,669.458,5539.47
670.403,10321.06,670.403,7677.462,670.403,7805.678,670.403,10041.297,670.403,10567.92,670.403,7108.408,670.404,5497.627
671.349,10291.253,671.349,7594.029,671.349,8062.775,671.349,9699.942,671.349,10581.481,671.349,7213.57,671.349,5548.659
672.294,10409.31,672.294,7579.55,672.294,7733.523,672.294,9992.233,672.294,10492.198,672.294,7111.969,672.295,5493.875
673.24,10193.132,673.24,7623.304,673.24,8034.94,673.24,9853.115,673.24,10714.683,673.24,7096.286,673.241,5476.624
674.185,10247.961,674.185,7577.516,674.185,7877.612,674.185,9758.539,674.185,10752.912,674.185,7031.849,674.186,5517.687
675.131,10200.119,675.131,7582.252,675.131,8038.347,675.131,9560.868,675.131,10549.606,675.131,7169.168,675.132,5487.22
676.077,10213.619,676.077,7616.918,676.077,7780.979,676.077,9968.135,676.077,10518.414,676.077,7146.92,676.077,5529.53
677.022,10248.735,677.022,7558.304,677.022,7852.854,677.022,9700.501,677.022,10584.052,677.022,7120.19,677.023,5493.903
677.968,10173.244,677.968,7549.878,677.968,7935.619,677.968,10056.16,677.968,10587.734,677.968,7178.158,677.968,5519.188
678.913,10156.631,678.913,7567.554,678.913,7877.608,678.913,9883.315,678.913,10659.999,678.913,7104.812,678.914,5568.395
679.859,10182.093,679.859,7550.222,679.859,7870.098,679.859,9854.067,679.859,10549.043,679.859,7234.267,679.859,5553.173
680.804,10157.337,680.804,7501.821,680.804,7812.102,680.804,9855.685,680.804,10631.974,680.804,7049.638,680.805,5499.692
681.75,10349.26,681.75,7449.983,681.75,7912.888,681.75,9839.851,681.75,10443.477,681.75,7220.626,681.751,5525.441
682.695,10313.599,682.695,7427.6,682.695,7873.161,682.695,9911.11,682.695,10519.256,682.695,7089.336,682.696,5553.473
683.641,10404.156,683.641,7479.306,683.641,7983.3,683.641,9823.32,683.641,10671.902,683.641,7094.313,683.642,5450.137
684.587,10344.55,684.587,7498.217,684.587,7921.713,684.587,9829.604,684.587,10571.967,684.587,7084.778,684.587,5473.498
685.532,10266.344,685.532,7453.142,685.532,7838.282,685.532,9816.6,685.532,10557.376,685.532,7097.063,685.533,5461.226
686.478,10323.103,686.478,7465.952,686.478,7673.853,686.478,9685.35,686.478,10550.331,686.478,7101.958,686.478,5513.912
687.423,10258.766,687.423,7509.191,687.423,7622.544,687.423,9755.769,687.423,10398.75,687.423,7099.735,687.424,5515.75
688.369,10217.618,688.369,7530.667,688.369,7582.462,688.369,9634.217,688.369,10402.221,688.369,7019.915,688.37,5482.756
689.314,10173.342,689.314,7475.269,689.314,7877.472,689.314,9580.435,689.314,10340.486,689.314,7069.958,689.315,5494.494
690.26,10139.662,690.26,7433.05,690.26,7728.652,690.26,9770.28,690.26,10350.533,690.26,7246.038,690.261,5449.026
691.206,10091.358,691.206,7419.232,691.206,8048.211,691.206,9667.66,691.206,10620.736,691.206,7211.068,691.206,5454.652
692.151,10258.686,692.151,7428.3,692.151,7754.882,692.151,9616.525,692.151,10485.312,692.151,7047.417,692.152,5473.688
693.097,10293.647,693.097,7401.67,693.097,7923.532,693.097,9778.311,693.097,10430.692,693.097,7157.001,693.097,5497.202
694.042,10350.057,694.042,7327.216,694.042,7829.077,694.042,9601.956,694.042,10299.308,694.042,7045.842,694.043,5430.351
694.988,10383.805,694.988,7439.971,694.988,7814.72,694.988,9630.823,694.988,10282.958,694.988,7077.501,694.988,5470.613
695.933,10323.93,695.933,7413.939,695.933,7862.348,695.933,9712.968,695.933,10625.217,695.933,7143.826,695.934,5486.412
696.879,10402.216,696.879,7409.737,696.879,7684.809,696.879,9822.444,696.879,10792.461,696.879,7079.631,696.88,5493.283
697.824,10142.359,697.824,7380.958,697.824,7760.115,697.824,9585.947,697.824,10578.145,697.824,7205.611,697.825,5448.053
698.77,10378.686,698.77,7345.237,698.77,7510.069,698.77,9572.951,698.77,10574.152,698.77,7055.548,698.771,5489.538
699.716,10276.598,699.716,7333.015,699.716,7926.735,699.716,9575.975,699.716,10475.617,699.716,7118.568,699.716,5498.275
700.661,10143.827,700.661,7218.924,700.661,7670.229,700.661,9478.435,700.661,10630.164,700.661,7085.682,700.662,5508.875
701.607,10205.529,701.607,7384.195,701.607,7721.33,701.607,9550.94,701.607,10271.538,701.607,7040.826,701.607,5546.301
702.552,10282.105,702.552,7337.468,702.552,7537.915,702.552,9736.737,702.552,10485.857,702.552,7048.308,702.553,5552.808
703.498,10042.238,703.498,7404.344,703.498,7623.58,703.498,9545.147,703.498,10824.813,703.498,7123.383,703.499,5489.71
704.443,10201.693,704.443,7295.625,704.443,7761.844,704.443,9491.749,704.443,11196.084,704.443,7224.102,704.444,5448.112
705.389,10201.929,705.389,7313.742,705.389,7672.859,705.389,9759.791,705.389,11352.221,705.389,7154.286,705.39,5500.006
706.335,10109.407,706.335,7380.496,706.335,7687.356,706.335,9467.617,706.335,11339.354,706.335,6995.628,706.335,5486.197
707.28,10477.237,707.28,7324.634,707.28,7768.69,707.28,9628.992,707.28,11470.653,707.28,7074.903,707.281,5489.587
708.226,10505.566,708.226,7231.697,708.226,7435.66,708.226,9311.633,708.226,11414.992,708.226,7143.747,708.226,5458.185
709.171,10120.71,709.171,7344.443,709.171,7778.491,709.171,9599.226,709.171,11319.658,709.171,7116.26,709.172,5506.138
710.117,10324.58,710.117,7192.001,710.117,7902.029,710.117,9635.285,710.117,11376.31,710.117,7138.231,710.117,5494.857
711.062,10063.919,711.062,7191.328,711.062,7534.204,711.062,9270.853,711.062,11766.329,711.062,7140.413,711.063,5512.22
712.008,10393.397,712.008,7274.101,712.008,7658.593,712.008,9487.915,712.008,11568.001,712.008,6947.155,712.009,5496.44
712.953,10032.038,712.953,7308.918,712.953,7661.122,712.953,9344.845,712.953,11620.277,712.953,7037.809,712.954,5486.287
713.899,10111.035,713.899,7200.544,713.899,7548.08,713.899,9519.051,713.899,11568.71,713.899,7117.749,713.9,5551.194
714.845,10242.501,714.845,7307.796,714.845,7582.645,714.845,9551.807,714.845,11628.403,714.845,7025.902,714.845,5472.058
715.79,10220.881,715.79,7224.791,715.79,7353.854,715.79,9246.504,715.79,11313.626,715.79,6941.381,715.791,5490.808
716.736,10346.351,716.736,7261.043,716.736,7534.347,716.736,9408.663,716.736,11583.417,716.736,7041.846,716.736,5450.043
717.681,10248.145,717.681,7208.652,717.681,7641.528,717.681,9525.103,717.681,11412.639,717.681,7108.851,717.682,5480.071
718.627,10168.681,718.627,7231.31,718.627,7673.309,718.627,9361.828,718.627,11338.85,718.627,7082.274,718.628,5481.175
719.572,10271.771,719.572,7153.054,719.572,7654.571,719.572,9388.518,719.572,11556.791,719.572,7082.87,719.573,5504.137
720.518,10199.362,720.518,7183.163,720.518,7545.677,720.518,9415.271,720.518,11604.361,720.518,7030.691,720.519,5488.931
721.464,10334.283,721.464,7091.702,721.464,7451.408,721.464,9431.13,721.464,11536.989,721.464,7069.863,721.464,5438.922
722.409,10174.828,722.409,7163.589,722.409,7630.803,722.409,9403.822,722.409,11543.247,722.409,7042.324,722.41,5472.669
723.355,10420.371,723.355,7141.515,723.355,7588.169,723.355,9325.956,723.355,11598.204,723.355,7106.179,723.355,5492.831
724.3,10241.853,724.3,7245.435,724.3,7738.828,724.3,9268.404,724.3,11287.233,724.3,6983.155,724.301,5496.167
725.246,10361.668,725.246,7134.268,725.246,7827.016,725.246,9219.963,725.246,11445.228,725.246,7149.458,725.246,5454.753
726.191,10153.831,726.191,7150.093,726.191,7619.711,726.191,9431.093,726.191,11727.83,726.191,7007.424,726.192,5457.823
727.137,10279.714,727.137,7194.906,727.137,7203.415,727.137,9351.812,727.137,11468.139,727.137,6984.162,727.138,5433.287
728.082,10206.56,728.082,7067.225,728.082,7636.805,728.082,9455.682,728.082,11433.104,728.082,7070.101,728.083,5405.026
729.028,10233.153,729.028,7157.963,729.028,7607.392,729.028,9420.258,729.028,11503.874,729.028,7070.054,729.029,5507.242
729.974,10373.669,729.974,6962.863,729.974,7463.179,729.974,9238.096,729.974,11463.857,729.974,7113.537,729.974,5478.652
730.919,10192.741,730.919,7081.157,730.919,7442.855,730.919,9267.808,730.919,11309.503,730.919,7080.76,730.92,5446.528
731.865,10215.586,731.865,7046.097,731.865,7510.784,731.865,9204.972,731.865,11353.672,731.865,7197.973,731.865,5530.677
732.81,10150.771,732.81,7064.46,732.81,7444.11,732.81,9247.711,732.81,11497.004,732.81,7055.158,732.811,5472.408
733.756,10191.713,733.756,7135.562,733.756,7283.069,733.756,9235.62,733.756,11565.206,733.756,7089.79,733.757,5493.427
734.701,10280.575,734.701,7006.187,734.701,7647.306,734.701,9349.81,734.701,11430.12,734.701,7108.559,734.702,5495.867
735.647,10234.121,735.647,7065.624,735.647,7439.878,735.647,9201.553,735.647,11306.973,735.647,7031.076,735.648,5444.775
736.592,10253.133,736.592,7023.173,736.592,7472.069,736.592,9309.345,736.592,11285.432,736.592,7191.621,736.593,5384.513
737.538,10352.834,737.538,7107.732,737.538,7493.429,737.538,9420.755,737.538,11616.729,737.538,7004.413,737.539,5405.8
738.484,10403.769,738.484,7090.495,738.484,7571.595,738.484,9232.359,738.484,11653.282,738.484,7008.439,738.484,5415.766
739.429,10315.03,739.429,6933.658,739.429,7447.87,739.429,9234.372,739.429,11470.003,739.429,7064.185,739.43,5494.104
740.375,10254.385,740.375,7025.535,740.375,7350.714,740.375,9194.821,740.375,11255.923,740.375,7018.149,740.375,5360.713
741.32,10213.854,741.32,6959.494,741.32,7438.146,741.32,9228.246,741.32,11434.039,741.32,7045.942,741.321,5394.336
742.266,10335.287,742.266,7020.522,742.266,7524.313,742.266,9266.745,742.266,11159.881,742.266,6982.929,742.267,5383.489
743.211,10210.41,743.211,6976.646,743.211,7245.338,743.211,9207.293,743.211,11478.565,743.211,6955.951,743.212,5433.288
744.157,10142.846,744.157,6963.102,744.157,6831.458,744.157,9094.805,744.157,11445.079,744.157,7017.079,744.158,5400.92
745.103,10284.417,745.103,6931.938,745.103,7071.322,745.103,9097.748,745.103,11417.213,745.103,6984.06,745.103,5357.532
746.048,10038.875,746.048,6983.752,746.048,7584.855,746.048,9152.814,746.048,11312.144,746.048,7133.306,746.049,5446.089
746.994,10021.354,746.994,6984.768,746.994,7488.664,746.994,9169.512,746.994,11166.318,746.994,6899.589,746.994,5498.063
747.939,10349.585,747.939,6944.773,747.939,7561.988,747.939,9174.393,747.939,11457.358,747.939,6993.274,747.94,5432.494
748.885,10250.314,748.885,6975.816,748.885,8119.709,748.885,9193.657,748.885,11225.316,748.885,6927.255,748.886,5449.398
749.83,10433.726,749.83,6937.809,749.83,8410.475,749.83,9054.132,749.83,11265.309,749.83,7098.112,749.831,5358.215
750.776,10092.163,750.776,6925.72,750.776,9217.754,750.776,9171.71,750.776,11323.885,750.776,6954.871,750.777,5405.137
751.721,10307.747,751.721,6870.917,751.721,9720.232,751.721,9074.669,751.721,11376.777,751.721,7137.135,751.722,5450.513
752.667,10039.396,752.667,6958.006,752.667,10486.28,752.667,9190.815,752.667,11090.273,752.667,7027.804,752.668,5378.379
753.613,10104.867,753.613,6917.27,753.613,10460.689,753.613,9136.346,753.613,11262.749,753.613,7078.684,753.613,5394.324
754.558,10042.217,754.558,6934.257,754.558,11432.233,754.558,9208.814,754.558,11027.437,754.558,7092.409,754.559,5396.201
755.504,10220.519,755.504,6888.008,755.504,11424.223,755.504,9031.356,755.504,11169.521,755.504,7016.294,755.504,5362.063
756.449,10071.238,756.449,6959.147,756.449,11220.868,756.449,9069.381,756.449,11147.287,756.449,7029.249,756.45,5327.403
757.395,10213.803,757.395,6927.677,757.395,11498.912,757.395,9021.135,757.395,11485.796,757.395,7050.894,757.396,5378.029
758.34,10190.854,758.34,6887.37,758.34,11558.734,758.34,9081.164,758.34,11243.025,758.34,7037.583,758.341,5411.242
759.286,10200.661,759.286,6887.789,759.286,11330.706,759.286,9242.734,759.286,11143.354,759.286,7081.223,759.287,5396.055
760.232,10192.906,760.232,6903.93,760.232,11410.62,760.232,9074.99,760.232,11301.354,760.232,6975.08,760.232,5439.239
761.177,10101.125,761.177,6863.729,761.177,11645.859,761.177,9130.05,761.177,11018.748,761.177,6966.155,761.178,5395.566
762.123,10049.367,762.123,6855.836,762.123,11300.425,762.123,9063.451,762.123,10918.452,762.123,6974.815,762.123,5569.992
763.068,10311.854,763.068,6843.417,763.068,11575.802,763.068,9000.04,763.068,11220.714,763.068,6771.111,763.069,5475.091
764.014,10422.238,764.014,6870.208,764.014,11608.254,764.014,9041.218,764.014,11143.352,764.014,6965.914,764.015,5511.389
764.959,9991.614,764.959,6798.049,764.959,11180.694,764.959,9121.164,764.959,11021.789,764.959,7055.76,764.96,5383.703
765.905,10094.691,765.905,6872.096,765.905,11368.209,765.905,8999.11,765.905,11183.073,765.905,7031.171,765.906,5454.79
766.85,10265.895,766.85,6858.248,766.85,11310.582,766.85,8900.331,766.85,11165.419,766.85,7059.008,766.851,5424.146
767.796,10206.449,767.796,6841.042,767.796,11357.441,767.796,9141.973,767.796,10885.608,767.796,7058.458,767.797,5430.157
768.742,10220.339,768.742,6827.549,768.742,11613.242,768.742,9051.523,768.742,11049.565,768.742,7174.357,768.742,5494.98
769.687,10230.683,769.687,6834.62,769.687,11448.983,769.687,8941.537,769.687,11341.893,769.687,7053.419,769.688,5478.402
770.633,10085.073,770.633,6772.268,770.633,11520.744,770.633,9111.131,770.633,11046.989,770.633,7050.479,770.633,5430.359
771.578,10292.883,771.578,6842.064,771.578,11358.042,771.578,8924.896,771.578,11166.936,771.578,7016.21,771.579,5386.107
772.524,10152.349,772.524,6763.077,772.524,11293.933,772.524,9100.882,772.524,10938.315,772.524,6987.375,772.525,5468.327
773.469,10192.959,773.469,6787.709,773.469,11119.774,773.469,9024.905,773.469,10989.377,773.469,6932.741,773.47,5459.759
774.415,10187.529,774.415,6857.974,774.415,11587.999,774.415,8977.26,774.415,10897.143,774.415,7011.098,774.416,5396.501
775.36,10511.928,775.36,6752.644,775.36,11431.448,775.36,8908.608,775.36,10862.193,775.36,7133.182,775.361,5445.25
776.306,10100.673,776.306,6739.487,776.306,11322.086,776.306,9001.146,776.306,10904.529,776.306,7096.95,776.307,5400.732
777.252,10273.978,777.252,6719.813,777.252,11310.837,777.252,8762.396,777.252,11248.349,777.252,7040.078,777.252,5517.03
778.197,10201.4,778.197,6739.782,778.197,11251.559,778.197,8962.655,778.197,10759.741,778.197,7006.706,778.198,5339.441
779.143,10300.759,779.143,6672.164,779.143,11382.435,779.143,8776.898,779.143,10774.561,779.143,7047.935,779.144,5394.286
780.088,10356.809,780.088,6704.581,780.088,11651.2,780.088,8829.357,780.088,11018.123,780.088,7019.634,780.089,5369.044
781.034,10115.545,781.034,6671.71,781.034,11276.721,781.034,8892.004,781.034,11040.064,781.034,7050.776,781.035,5376.5
781.979,10028.455,781.979,6717.596,781.979,11352.887,781.979,8709.41,781.979,10699.045,781.979,7126.315,781.98,5377.958
782.925,10105.999,782.925,6753.033,782.925,11286.664,782.925,8891.672,782.925,10816.639,782.925,7048.885,782.926,5438.78
783.871,10187.708,783.871,6679.989,783.871,11348.308,783.871,9003.433,783.871,10977.817,783.871,7109.177,783.871,5364.514
784.816,10266.71,784.816,6723.192,784.816,11414.181,784.816,8885.494,784.816,11013.125,784.816,7058.695,784.817,5367.561
785.762,10280.724,785.762,6687.79,785.762,11336.05,785.762,8912.676,785.762,10881.427,785.762,6983.741,785.762,5467.71
786.707,10209.562,786.707,6696.678,786.707,11386.82,786.707,8890.67,786.707,11129.745,786.707,7030.035,786.708,5372.295
787.653,10172.549,787.653,6620,787.653,11272.66,787.653,8723.542,787.653,10825.021,787.653,6949.207,787.654,5423.336
788.598,10248.201,788.598,6616.862,788.598,11005.159,788.598,8830.375,788.598,10722.033,788.598,7026.715,788.599,5423.32
789.544,9999.939,789.544,6685.658,789.544,11087.066,789.544,8820.106,789.544,10800.602,789.544,6944.236,789.545,5415.56
790.49,10173.874,790.49,6598.619,790.49,11477.961,790.49,8857.715,790.49,10913.631,790.49,7141.958,790.49,5364.317
791.435,10338.489,791.435,6663.117,791.435,11235.393,791.435,8710.943,791.435,10946.698,791.435,7127.714,791.436,5416.991
792.381,10312.286,792.381,6668.487,792.381,10887.532,792.381,8827.923,792.381,10922.531,792.381,6929.708,792.381,5445.214
793.326,10328.147,793.326,6658.278,793.326,10976.922,793.326,8711.864,793.326,10633.567,793.326,7063.071,793.327,5460.973
794.272,10149.116,794.272,6638.718,794.272,11058.228,794.272,8797.327,794.272,10854.464,794.272,6962.091,794.273,5398.303
795.217,10143.076,795.217,6591.814,795.217,11014.881,795.217,8751.18,795.217,10588.326,795.217,7092.035,795.218,5387.704
796.163,10323.474,796.163,6564.371,796.163,11121.241,796.163,8826.83,796.163,10775.735,796.163,7016.899,796.164,5435.42
797.108,10131.521,797.108,6615.671,797.108,11085.856,797.108,8757.787,797.108,10832.84,797.108,7003.757,797.109,5383.36
798.054,10341.754,798.054,6614.426,798.054,10973.44,798.054,8625.646,798.054,10840.233,798.054,7163.798,798.055,5328.794
799,10295.266,799,6602.209,799,10956.709,799,8685.196,799,10832.868,799,6987.754,799,5358.619
799.945,10368.901,799.945,6569.846,799.945,11013.496,799.945,8706.106,799.945,10772.416,799.945,6998.161,799.946,5330.771
800.891,10012.952,800.891,6559.317,800.891,10882.929,800.891,8790.777,800.891,10561.386,800.891,7121.743,800.891,5470.04
801.836,10142.893,801.836,6523.013,801.836,10887.008,801.836,8659.457,801.836,10757.141,801.836,6983.478,801.837,5387.247
802.782,10252.034,802.782,6594.253,802.782,10916.529,802.782,8794.718,802.782,10588.73,802.782,6903.64,802.783,5428.8
803.727,10089.543,803.727,6547.679,803.727,10989.566,803.727,8836.316,803.727,10630.599,803.727,7056.876,803.728,5433.535
804.673,10295.799,804.673,6601.299,804.673,10822.411,804.673,8693.896,804.673,10729.601,804.673,6958.061,804.674,5417.707
805.618,10277.826,805.618,6501.009,805.618,11099.319,805.618,8642.614,805.618,10593.593,805.618,7005.718,805.619,5310.888
806.564,10121.47,806.564,6534.625,806.564,11096.02,806.564,8593.321,806.564,10534.23,806.564,7032.732,806.565,5375.626
807.51,10137.664,807.51,6623.706,807.51,10717.852,807.51,8763.68,807.51,10656.894,807.51,7067.327,807.51,5363.31
808.455,10194.618,808.455,6296.119,808.455,10810.468,808.455,8683.229,808.455,10636.847,808.455,6996.537,808.456,5354.077
809.401,10225.822,809.401,5697.042,809.401,10622.926,809.401,8795.109,809.401,10419.519,809.401,7082.394,809.402,5312.234
810.346,10221.194,810.346,6579.071,810.346,10696.401,810.346,8751.419,810.346,10551.587,810.346,6948.245,810.347,5295.51
811.292,10268.907,811.292,6783.157,811.292,10754.878,811.292,8725.354,811.292,10651.385,811.292,6926.142,811.293,5378.912
812.237,10124.69,812.237,6988.568,812.237,10683.302,812.237,8555.687,812.237,10374.686,812.237,6891.155,812.238,5349.492
813.183,10186.459,813.183,6987.307,813.183,10852.778,813.183,8791.24,813.183,10575.781,813.183,7011.411,813.184,5333.051
814.129,10231.489,814.129,7136.723,814.129,10591.328,814.129,8557.347,814.129,10597.382,814.129,6906.551,814.129,5437.758
815.074,10402.843,815.074,7056.117,815.074,10856.815,815.074,8723.532,815.074,10488.958,815.074,6929.784,815.075,5380.477
816.02,10400.294,816.02,7021.404,816.02,10787.038,816.02,8571.666,816.02,10399.329,816.02,6964.215,816.02,5372.128
816.965,10235.991,816.965,7116.938,816.965,10856.836,816.965,8524.035,816.965,10435.162,816.965,6986.778,816.966,5350.841
817.911,10100.508,817.911,7106.567,817.911,10829.497,817.911,8596.948,817.911,10476.398,817.911,6969.861,817.912,5308.404
818.856,10121.265,818.856,7213.022,818.856,10697.224,818.856,8554.273,818.856,10276.759,818.856,7013.87,818.857,5389.128
819.802,10268.323,819.802,7131.945,819.802,10636.826,819.802,8590.289,819.802,10392.204,819.802,6975.438,819.803,5350.985
820.747,10431.692,820.747,7133.519,820.747,10481.492,820.747,8667.103,820.747,10541.997,820.747,6931.485,820.748,5287.788
821.693,10208.216,821.693,7103.934,821.693,10616.348,821.693,8656.927,821.693,10501.62,821.693,6968.335,821.694,5367.714
822.639,10244.021,822.639,7171.66,822.639,10604.545,822.639,8482.402,822.639,10399.614,822.639,6957.254,822.639,5422.154
823.584,10112.42,823.584,7163.571,823.584,10721.662,823.584,8489.73,823.584,10339.62,823.584,6937.366,823.585,5346.292
824.53,10215.441,824.53,7148,824.53,10385.886,824.53,8411.334,824.53,10413.911,824.53,6983.042,824.531,5319.582
825.475,10197.256,825.475,7227.746,825.475,10519.725,825.475,8610.729,825.475,10125.386,825.475,6914.142,825.476,5341.544
826.421,10072.222,826.421,7225.075,826.421,10787.048,826.421,8413.032,826.421,10200.09,826.421,6959.896,826.422,5325.357
827.366,10406.66,827.366,7233.002,827.366,10234.273,827.366,8462.73,827.366,10290.796,827.366,7038.686,827.367,5281.152
828.312,10103.022,828.312,7216.348,828.312,10438.209,828.312,8405.604,828.312,10392.392,828.312,6870.508,828.313,5339.719
829.258,10013.367,829.258,7209.877,829.258,10579.63,829.258,8419.635,829.258,10384.917,829.258,7051.83,829.258,5345.24
830.203,10165.381,830.203,7291.021,830.203,10454.834,830.203,8456.713,830.203,10267.778,830.203,6984.717,830.204,5335.636
831.149,10234.972,831.149,7204.487,831.149,10605.24,831.149,8471.474,831.149,10299.804,831.149,7009.215,831.149,5398.811
832.094,10234.149,832.094,7163.962,832.094,10486.808,832.094,8428.083,832.094,10347.399,832.094,6932.965,832.095,5380.134
833.04,10401.773,833.04,7317.413,833.04,10456.786,833.04,8521.515,833.04,10172.844,833.04,6869.075,833.041,5388.07
