[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
152.076,7.23887,152.076,6.796,152.076,7.07955,152.076,16.61111,152.076,5.68393
152.236,7.04453,152.236,6.766,152.236,6.96023,152.236,16.85926,152.236,5.57857
152.396,7.08502,152.396,6.804,152.396,6.96023,152.396,16.65926,152.396,5.61429
152.556,7.03644,152.555,6.694,152.555,6.89015,152.555,16.65741,152.555,5.57857
152.715,7.06478,152.715,6.794,152.715,6.99432,152.715,16.66111,152.715,5.64643
152.875,7.09312,152.875,6.672,152.875,7.10038,152.875,16.79259,152.875,5.57321
153.035,6.98381,153.035,6.882,153.035,6.9697,153.035,16.74815,153.035,5.54464
153.195,7.01619,153.194,6.63,153.194,6.92424,153.194,16.72593,153.194,5.60357
153.354,7.01619,153.354,6.724,153.354,7.02273,153.354,16.64444,153.354,5.46786
153.514,7.07287,153.514,6.756,153.514,7.00758,153.514,16.66667,153.514,5.6
153.674,7.17814,153.674,6.808,153.674,6.95265,153.674,16.5537,153.674,5.63214
153.833,7.11336,153.833,6.848,153.833,6.86932,153.833,16.60556,153.833,5.61607
153.993,7.20648,153.993,6.84,153.993,6.92992,153.993,16.57222,153.993,5.65714
154.153,7.06478,154.153,6.696,154.153,6.98674,154.153,16.77222,154.153,5.54821
154.313,7.12955,154.313,6.718,154.313,7.05303,154.313,16.54259,154.313,5.625
154.472,7.2996,154.472,6.754,154.472,6.89015,154.472,16.63519,154.472,5.53571
154.632,7.21053,154.632,6.644,154.632,6.98674,154.632,16.51852,154.632,5.64464
154.792,7.12955,154.792,6.756,154.792,6.9072,154.792,16.5537,154.792,5.6
154.952,7.1498,154.952,6.732,154.952,6.97538,154.952,16.75926,154.952,5.63571
155.111,7.02429,155.111,6.738,155.111,6.93182,155.111,16.71111,155.111,5.64464
155.271,7.28745,155.271,6.726,155.271,6.97538,155.271,16.71852,155.271,5.51964
155.431,7.23482,155.431,6.808,155.431,6.91477,155.431,16.68518,155.431,5.59107
155.591,7.09717,155.591,6.742,155.591,6.94508,155.591,16.52593,155.591,5.60357
155.75,7.07287,155.75,6.742,155.75,6.91477,155.75,16.52037,155.75,5.49286
155.91,7.21053,155.91,6.776,155.91,6.95265,155.91,16.47593,155.91,5.5125
156.07,6.97166,156.07,6.784,156.07,6.89583,156.07,16.59815,156.07,5.58036
156.23,7.19433,156.23,6.72,156.23,6.92614,156.23,16.52037,156.23,5.57857
156.389,7.17409,156.389,6.746,156.389,6.96212,156.389,16.75556,156.389,5.54643
156.549,7.06478,156.549,6.726,156.549,7.00568,156.549,16.70926,156.549,5.57321
156.709,7.03239,156.709,6.802,156.709,6.91667,156.709,16.65926,156.709,5.60893
156.869,7.07287,156.868,6.714,156.868,6.89015,156.868,16.6537,156.868,5.65357
157.028,7.15385,157.028,6.72,157.028,6.85985,157.028,16.71482,157.028,5.66429
157.188,7.00405,157.188,6.728,157.188,6.90909,157.188,16.73889,157.188,5.48393
157.348,7.16599,157.348,6.76,157.348,7.03598,157.348,16.55741,157.348,5.65714
157.508,7.10931,157.507,6.826,157.507,6.94886,157.507,16.83889,157.507,5.52857
157.667,7.08097,157.667,6.768,157.667,6.8428,157.667,16.73148,157.667,5.58214
157.827,7.1417,157.827,6.638,157.827,6.89205,157.827,16.71296,157.827,5.55357
157.987,6.9919,157.987,6.748,157.987,6.94129,157.987,16.70926,157.987,5.67321
158.147,7.19433,158.146,6.69,158.146,7.00758,158.146,16.71296,158.146,5.57857
158.306,7.08907,158.306,6.674,158.306,7.02652,158.306,16.86852,158.306,5.59464
158.466,7.08097,158.466,6.564,158.466,7.00758,158.466,16.53518,158.466,5.54643
158.626,6.96761,158.626,6.736,158.626,7.02462,158.626,16.5963,158.626,5.54643
158.786,7.16599,158.785,6.746,158.785,6.94697,158.785,16.63333,158.785,5.55
158.945,6.93522,158.945,6.698,158.945,6.86932,158.945,16.57037,158.945,5.47857
159.105,7.12146,159.105,6.772,159.105,6.92803,159.105,16.4463,159.105,5.60893
159.265,7.27126,159.265,6.652,159.265,6.91477,159.265,16.60741,159.265,5.50179
159.425,7.1336,159.424,6.782,159.424,6.90152,159.424,16.52593,159.424,5.59286
159.584,7.10526,159.584,6.648,159.584,6.87689,159.584,16.46667,159.584,5.59821
159.744,7.1336,159.744,6.744,159.744,6.88068,159.744,16.57778,159.744,5.54286
159.904,7.35628,159.904,6.772,159.904,7.03788,159.904,16.72037,159.904,5.57321
160.063,7.08502,160.063,6.724,160.063,6.95076,160.063,16.52407,160.063,5.6375
160.223,7.01215,160.223,6.646,160.223,6.99621,160.223,16.42963,160.223,5.59464
160.383,7.01215,160.383,6.66,160.383,6.96212,160.383,16.60556,160.383,5.55357
160.543,7.05263,160.543,6.742,160.543,6.91288,160.543,16.65,160.543,5.58571
160.702,7.15385,160.702,6.714,160.702,6.83144,160.702,16.47963,160.702,5.56429
160.862,7.02024,160.862,6.644,160.862,6.96023,160.862,16.61111,160.862,5.57143
161.022,6.97571,161.022,6.764,161.022,6.92614,161.022,16.60185,161.022,5.60357
161.182,7.22672,161.182,6.552,161.182,6.94129,161.182,16.63519,161.182,5.61071
161.341,7.05668,161.341,6.648,161.341,6.89205,161.341,16.56667,161.341,5.48393
161.501,7.1417,161.501,6.644,161.501,6.89583,161.501,16.64259,161.501,5.63214
161.661,7.11741,161.661,6.562,161.661,6.9697,161.661,16.60926,161.661,5.59107
161.821,7.10931,161.821,6.606,161.821,6.95265,161.821,16.55741,161.821,5.51071
161.98,7.15385,161.98,6.57,161.98,7.0947,161.98,16.51852,161.98,5.50714
162.14,7.19028,162.14,6.746,162.14,6.89394,162.14,16.74259,162.14,5.55
162.3,7.08502,162.3,6.628,162.3,6.87121,162.3,16.61852,162.3,5.57857
162.46,7.14575,162.46,6.694,162.46,6.96023,162.46,16.78704,162.46,5.62321
162.619,7.19433,162.619,6.656,162.619,7.0303,162.619,16.69259,162.619,5.66964
162.779,7.20243,162.779,6.708,162.779,6.85985,162.779,16.67963,162.779,5.56964
162.939,6.89879,162.939,6.648,162.939,6.88826,162.939,16.7963,162.939,5.53571
163.099,7.20243,163.099,6.534,163.098,6.89394,163.098,16.62037,163.098,5.57143
163.258,6.93927,163.258,6.674,163.258,6.88636,163.258,16.53333,163.258,5.60714
163.418,7.08097,163.418,6.662,163.418,6.92803,163.418,16.66111,163.418,5.575
163.578,7.08502,163.578,6.622,163.578,7.03598,163.578,16.74074,163.578,5.62857
163.738,7.04453,163.737,6.562,163.737,6.99811,163.737,16.75741,163.737,5.63571
163.897,7.23077,163.897,6.754,163.897,6.87311,163.897,16.57963,163.897,5.63036
164.057,7.02834,164.057,6.646,164.057,6.97727,164.057,16.66852,164.057,5.60536
164.217,7.08502,164.217,6.664,164.217,7.08144,164.217,16.70741,164.217,5.61786
164.377,7.15789,164.376,6.588,164.376,6.93371,164.376,16.61481,164.376,5.56786
164.536,7.14575,164.536,6.566,164.536,7.02273,164.536,16.52778,164.536,5.525
164.696,7.04858,164.696,6.656,164.696,6.98485,164.696,16.63704,164.696,5.44107
164.856,7.10931,164.856,6.692,164.856,7.05492,164.856,16.67037,164.856,5.55357
165.016,7.17814,165.015,6.59,165.015,6.93371,165.015,16.61667,165.015,5.58929
165.175,7.02024,165.175,6.636,165.175,6.9697,165.175,16.77037,165.175,5.59821
165.335,7.04858,165.335,6.538,165.335,7.05492,165.335,16.66667,165.335,5.58571
165.495,7.25506,165.495,6.66,165.495,6.93561,165.495,16.71111,165.495,5.55179
165.655,7.02024,165.654,6.79,165.654,7.04356,165.654,16.68148,165.654,5.64821
165.814,7.08097,165.814,6.5,165.814,7.0928,165.814,16.57778,165.814,5.60536
165.974,7.05263,165.974,6.626,165.974,6.98295,165.974,16.59444,165.974,5.65893
166.134,6.98785,166.134,6.73,166.134,6.98864,166.134,16.71667,166.134,5.58214
166.294,7.03644,166.293,6.748,166.293,6.94886,166.293,16.33704,166.293,5.61964
166.453,7.15789,166.453,6.634,166.453,6.94886,166.453,16.50185,166.453,5.58571
166.613,7.15385,166.613,6.586,166.613,6.9678,166.613,16.51852,166.613,5.60536
166.773,7.0081,166.773,6.708,166.773,6.92992,166.773,16.62222,166.773,5.65357
166.932,7.17814,166.932,6.238,166.932,7.01326,166.932,16.76852,166.932,5.49821
167.092,7.18623,167.092,6.436,167.092,7.05871,167.092,16.57407,167.092,5.60893
167.252,6.76113,167.252,6.62,167.252,7.01705,167.252,16.63148,167.252,5.55179
167.412,6.98381,167.412,6.622,167.412,6.93561,167.412,16.64259,167.412,5.58393
167.571,7.03239,167.571,6.592,167.571,7,167.571,16.61667,167.571,5.60536
167.731,7.26316,167.731,6.706,167.731,6.91477,167.731,16.65741,167.731,5.64643
167.891,7.17814,167.891,6.756,167.891,6.97538,167.891,16.38519,167.891,5.625
168.051,7.02024,168.051,6.63,168.051,6.99053,168.051,16.61111,168.051,5.59821
168.21,7.01215,168.21,6.69,168.21,7.14015,168.21,16.6463,168.21,5.5875
168.37,7.0081,168.37,6.746,168.37,6.91856,168.37,16.7,168.37,5.64286
168.53,7.01215,168.53,6.712,168.53,6.88068,168.53,16.5963,168.53,5.52143
168.69,7.08097,168.69,6.688,168.69,7.02841,168.69,16.44815,168.69,5.6
168.849,7.10121,168.849,6.598,168.849,6.95076,168.849,16.50185,168.849,5.52143
169.009,7.02024,169.009,6.468,169.009,7.05871,169.009,16.61852,169.009,5.59643
169.169,7,169.169,6.61,169.169,6.98864,169.169,16.50926,169.169,5.58929
169.329,7.02834,169.329,6.596,169.329,6.87879,169.329,16.66481,169.329,5.59107
169.488,7.06883,169.488,6.724,169.488,7.04167,169.488,16.51296,169.488,5.55357
169.648,7.12146,169.648,6.766,169.648,7.04356,169.648,16.57593,169.648,5.48214
169.808,7.01215,169.808,6.6,169.808,6.94697,169.808,16.55556,169.808,5.59643
169.968,7.17004,169.967,6.734,169.967,6.94886,169.967,16.73704,169.967,5.51964
170.127,7.19028,170.127,6.634,170.127,6.86174,170.127,16.53333,170.127,5.48036
170.287,7.03644,170.287,6.848,170.287,6.95455,170.287,16.57222,170.287,5.65
170.447,7.03644,170.447,6.76,170.447,6.92424,170.447,16.47222,170.447,5.60179
170.607,7.22267,170.606,6.636,170.606,6.88258,170.606,16.67037,170.606,5.58036
170.766,7.12551,170.766,6.716,170.766,6.79735,170.766,16.60185,170.766,5.57857
170.926,7.11336,170.926,6.826,170.926,6.86742,170.926,16.51296,170.926,5.53929
171.086,7.08502,171.086,6.82,171.086,6.94697,171.086,16.62222,171.086,5.64821
171.246,7.23077,171.245,6.884,171.245,6.97727,171.245,16.58148,171.245,5.56607
171.405,7.24696,171.405,6.736,171.405,7.01515,171.405,16.52963,171.405,5.61607
171.565,7,171.565,6.74,171.565,7.01326,171.565,16.66296,171.565,5.58393
171.725,7.03239,171.725,6.746,171.725,7.08712,171.725,16.54259,171.725,5.57143
171.885,7.21457,171.884,6.784,171.884,6.99242,171.884,16.47037,171.884,5.60714
172.044,7.04453,172.044,6.684,172.044,6.95455,172.044,16.6537,172.044,5.58036
172.204,7.16194,172.204,6.708,172.204,6.98295,172.204,16.61296,172.204,5.63393
172.364,6.93117,172.364,6.662,172.364,7.07197,172.364,16.54445,172.364,5.60357
172.524,6.95547,172.523,6.79,172.523,6.98485,172.523,16.44444,172.523,5.66786
172.683,7.01215,172.683,6.784,172.683,6.86553,172.683,16.56482,172.683,5.49286
172.843,7.1417,172.843,6.648,172.843,6.94697,172.843,16.57037,172.843,5.56964
173.003,7.17814,173.003,6.702,173.003,6.85985,173.003,16.55556,173.003,5.675
173.163,6.93117,173.162,6.662,173.162,6.96023,173.162,16.45,173.162,5.45893
173.322,7.08097,173.322,6.644,173.322,6.93939,173.322,16.46482,173.322,5.59464
173.482,6.99595,173.482,6.754,173.482,7.01136,173.482,16.5537,173.482,5.63929
173.642,6.99595,173.642,6.604,173.642,6.95076,173.642,16.50185,173.642,5.51964
173.801,7.10121,173.801,6.588,173.801,6.96212,173.801,16.68148,173.801,5.58393
173.961,6.94737,173.961,6.61,173.961,6.94697,173.961,16.55,173.961,5.49107
174.121,7.15789,174.121,6.688,174.121,6.82955,174.121,16.57593,174.121,5.54107
174.281,7.19838,174.281,6.722,174.281,6.95644,174.281,16.59259,174.281,5.57857
174.44,7.14575,174.44,6.684,174.44,6.89773,174.44,16.77222,174.44,5.56607
174.6,7.12146,174.6,6.74,174.6,7.03977,174.6,16.52222,174.6,5.6125
174.76,7.09312,174.76,6.632,174.76,6.93182,174.76,16.57407,174.76,5.54107
174.92,7.02429,174.92,6.566,174.92,6.9697,174.92,16.48519,174.92,5.52321
175.079,6.97571,175.079,6.718,175.079,6.89962,175.079,16.57407,175.079,5.65
175.239,7.09717,175.239,6.646,175.239,6.91477,175.239,16.65926,175.239,5.47679
175.399,7.06478,175.399,6.71,175.399,6.93371,175.399,16.54259,175.399,5.57857
175.559,7.11336,175.559,6.572,175.559,7.0625,175.559,16.3537,175.559,5.58929
175.718,7.19433,175.718,6.612,175.718,6.94318,175.718,16.57963,175.718,5.59286
175.878,7.07287,175.878,6.576,175.878,6.98106,175.878,16.46482,175.878,5.50357
176.038,6.96761,176.038,6.688,176.038,6.94508,176.038,16.51481,176.038,5.61964
176.198,7.25506,176.198,6.576,176.197,6.87689,176.197,16.50185,176.197,5.55179
176.357,6.99595,176.357,6.812,176.357,6.93561,176.357,16.5463,176.357,5.60536
176.517,7.08097,176.517,6.692,176.517,6.85227,176.517,16.46296,176.517,5.55357
176.677,7.11741,176.677,6.602,176.677,6.95644,176.677,16.56667,176.677,5.66429
176.837,7.08907,176.836,6.598,176.836,6.90909,176.836,16.63704,176.836,5.60714
176.996,7.2834,176.996,6.74,176.996,7.03788,176.996,16.48704,176.996,5.49107
177.156,7.09717,177.156,6.718,177.156,6.91477,177.156,16.51481,177.156,5.575
177.316,7.06478,177.316,6.692,177.316,6.96212,177.316,16.65926,177.316,5.62857
177.476,7.06883,177.475,6.7,177.475,6.95265,177.475,16.71296,177.475,5.52143
177.635,7.17004,177.635,6.698,177.635,6.95833,177.635,16.44259,177.635,5.59821
177.795,7.04858,177.795,6.672,177.795,6.92614,177.795,16.64815,177.795,5.58036
177.955,6.93117,177.955,6.652,177.955,6.88636,177.955,16.58333,177.955,5.52143
178.115,7.10931,178.114,6.662,178.114,6.99811,178.114,16.5963,178.114,5.62857
178.274,7.05263,178.274,6.526,178.274,6.95265,178.274,16.64444,178.274,5.61607
178.434,7.09717,178.434,6.632,178.434,6.93939,178.434,16.56667,178.434,5.575
178.594,7.10931,178.594,6.62,178.594,6.84659,178.594,16.54259,178.594,5.63214
178.754,7.19838,178.753,6.644,178.753,7.05114,178.753,16.65185,178.753,5.4875
178.913,7.15789,178.913,6.774,178.913,6.95265,178.913,16.58333,178.913,5.51786
179.073,7.11741,179.073,6.734,179.073,6.8125,179.073,16.57778,179.073,5.5125
179.233,7.00405,179.233,6.672,179.233,6.90909,179.233,16.66667,179.233,5.61964
179.393,7.02024,179.392,6.618,179.392,6.81061,179.392,16.51296,179.392,5.64643
179.552,7.0081,179.552,6.666,179.552,6.88447,179.552,16.53518,179.552,5.52857
179.712,7.03644,179.712,6.586,179.712,6.96402,179.712,16.52593,179.712,5.57857
179.872,6.8664,179.872,6.624,179.872,6.97348,179.872,16.51852,179.872,5.5625
180.031,7.11741,180.031,6.662,180.031,6.97538,180.031,16.61667,180.031,5.7125
180.191,7.10931,180.191,6.718,180.191,6.9072,180.191,16.67037,180.191,5.60357
180.351,7.04453,180.351,6.706,180.351,6.97727,180.351,16.77407,180.351,5.52321
180.511,7.16194,180.511,6.726,180.511,6.89015,180.511,16.59259,180.511,5.52321
180.67,7.05263,180.67,6.646,180.67,6.89394,180.67,16.73519,180.67,5.55357
180.83,7.02429,180.83,6.578,180.83,6.98864,180.83,16.50741,180.83,5.57679
180.99,7.10526,180.99,6.546,180.99,7,180.99,16.60556,180.99,5.50357
181.15,7.08907,181.15,6.664,181.15,7.03409,181.15,16.46482,181.15,5.54464
181.309,7.06478,181.309,6.734,181.309,7.11553,181.309,16.61852,181.309,5.5625
181.469,7.09717,181.469,6.624,181.469,6.91856,181.469,16.81296,181.469,5.6375
181.629,7.07692,181.629,6.624,181.629,7.0625,181.629,16.71667,181.629,5.65
181.789,7.1417,181.789,6.636,181.789,6.95833,181.789,16.57222,181.789,5.56786
181.948,7.10526,181.948,6.57,181.948,7.00568,181.948,16.10185,181.948,5.5625
182.108,7.16599,182.108,6.576,182.108,6.96591,182.108,15.68704,182.108,5.68036
182.268,7.06883,182.268,6.658,182.268,7.02841,182.268,16.62963,182.268,5.57321
182.428,7.06883,182.428,6.636,182.428,6.96212,182.428,16.2,182.428,5.6375
182.587,7.1498,182.587,6.55,182.587,7.09091,182.587,16.81111,182.587,5.54821
182.747,6.97976,182.747,6.582,182.747,6.93371,182.747,16.84074,182.747,5.65
182.907,7.02429,182.907,6.638,182.907,6.94318,182.907,16.91667,182.907,5.60357
183.067,7.22267,183.066,6.766,183.066,6.96591,183.066,17.07778,183.066,5.55536
183.226,7.19028,183.226,6.598,183.226,6.98106,183.226,17.02778,183.226,5.62679
183.386,7.09312,183.386,6.654,183.386,7.01705,183.386,17.17407,183.386,5.69464
183.546,7.18623,183.546,6.6,183.546,6.96402,183.546,17.27222,183.546,5.52679
183.706,7.05668,183.705,6.494,183.705,6.91667,183.705,17.14815,183.705,5.48036
183.865,7.11741,183.865,6.574,183.865,6.94508,183.865,17.37963,183.865,5.61071
184.025,7.25911,184.025,6.564,184.025,6.99621,184.025,17.27222,184.025,5.58571
184.185,7.11336,184.185,6.578,184.185,6.92424,184.185,17.11481,184.185,5.58393
184.345,7.2753,184.344,6.622,184.344,7.02083,184.344,17.00556,184.344,5.64643
184.504,7.04453,184.504,6.712,184.504,7.06061,184.504,17.25556,184.504,5.4875
184.664,7.08502,184.664,6.684,184.664,6.95076,184.664,17.17778,184.664,5.57857
184.824,7.08907,184.824,6.61,184.824,7.02273,184.824,17.16852,184.824,5.56786
184.984,7.15789,184.983,6.672,184.983,7.10038,184.983,17.06667,184.983,5.64286
185.143,7.1417,185.143,6.59,185.143,6.97348,185.143,17.08333,185.143,5.58571
185.303,7.0081,185.303,6.65,185.303,6.97348,185.303,17.22037,185.303,5.6
185.463,7.06073,185.463,6.516,185.463,6.98106,185.463,17.17037,185.463,5.50357
185.623,7.2753,185.622,6.606,185.622,6.93939,185.622,17.23333,185.622,5.5625
185.782,7.2996,185.782,6.68,185.782,6.95265,185.782,17.1037,185.782,5.6
185.942,7.19028,185.942,6.584,185.942,7.01326,185.942,17.32778,185.942,5.59464
186.102,7.11336,186.102,6.562,186.102,7.02462,186.102,17.27222,186.102,5.675
186.262,6.96356,186.261,6.59,186.261,6.94886,186.261,17.18704,186.261,5.64286
186.421,7.11741,186.421,6.582,186.421,6.99242,186.421,17.28704,186.421,5.55893
186.581,7.18623,186.581,6.522,186.581,7.00379,186.581,17.14444,186.581,5.55714
186.741,6.93117,186.741,6.582,186.741,6.92424,186.741,17.02407,186.741,5.59107
186.9,7.19433,186.9,6.598,186.9,6.89773,186.9,17.17593,186.9,5.63214
187.06,7.12551,187.06,6.612,187.06,6.91477,187.06,17.30556,187.06,5.63929
187.22,6.8502,187.22,6.62,187.22,6.94318,187.22,17.27222,187.22,5.65357
187.38,7.02429,187.38,6.632,187.38,7.00379,187.38,17.2,187.38,5.60179
187.539,7.04049,187.539,6.526,187.539,7.05114,187.539,17.10926,187.539,5.59107
187.699,7.03239,187.699,6.604,187.699,6.86364,187.699,17.18889,187.699,5.54107
187.859,7.08097,187.859,6.688,187.859,6.96591,187.859,17.0963,187.859,5.60357
188.019,7.00405,188.019,6.552,188.019,6.84848,188.019,17.14259,188.019,5.65179
188.178,6.85425,188.178,6.676,188.178,6.91098,188.178,17.27222,188.178,5.51786
188.338,6.87449,188.338,6.696,188.338,7.02083,188.338,16.89074,188.338,5.55536
188.498,7.1336,188.498,6.638,188.498,7.05682,188.498,17.06296,188.498,5.53036
188.658,7.04453,188.658,6.606,188.658,7,188.658,17.12778,188.658,5.57321
188.817,7.08097,188.817,6.6,188.817,6.91667,188.817,17.26111,188.817,5.5875
188.977,7.15789,188.977,6.68,188.977,7.05871,188.977,17.1537,188.977,5.58571
189.137,7.16194,189.137,6.58,189.137,6.99432,189.137,17.09074,189.137,5.525
189.297,7.09717,189.297,6.704,189.296,6.87311,189.296,17.21852,189.296,5.68929
189.456,7.15789,189.456,6.548,189.456,6.86364,189.456,17.25,189.456,5.63214
189.616,7.12955,189.616,6.648,189.616,6.82955,189.616,17.18704,189.616,5.625
189.776,7.1336,189.776,6.694,189.776,7.05114,189.776,16.96296,189.776,5.53036
189.936,7.23887,189.935,6.594,189.935,7.06629,189.935,17.27593,189.935,5.56071
190.095,7.03239,190.095,6.568,190.095,7.03409,190.095,17.13704,190.095,5.47321
190.255,7.08907,190.255,6.642,190.255,6.94697,190.255,17.15,190.255,5.56964
190.415,6.95547,190.415,6.57,190.415,6.91667,190.415,17.40185,190.415,5.55357
190.575,7.03644,190.574,6.668,190.574,6.9053,190.574,17.1463,190.574,5.58214
190.734,7.22267,190.734,6.538,190.734,6.92614,190.734,17.36111,190.734,5.47321
190.894,7.22672,190.894,6.578,190.894,7.04167,190.894,17.1037,190.894,5.56786
191.054,7.22267,191.054,6.698,191.054,6.93371,191.054,17.28704,191.054,5.61429
191.214,7.10526,191.213,6.56,191.213,7.03788,191.213,17.2463,191.213,5.59107
191.373,7.05668,191.373,6.456,191.373,6.90152,191.373,17.2,191.373,5.60714
191.533,7.07287,191.533,6.576,191.533,6.99242,191.533,17.13704,191.533,5.54464
191.693,7.15385,191.693,6.588,191.693,6.90909,191.693,17.06852,191.693,5.50893
191.853,7.11336,191.852,6.646,191.852,6.75758,191.852,17.10926,191.852,5.54107
192.012,7.19433,192.012,6.592,192.012,7.04924,192.012,17.01296,192.012,5.53393
192.172,7.25911,192.172,6.502,192.172,6.92614,192.172,17.06296,192.172,5.56607
192.332,7.21053,192.332,6.534,192.332,6.99242,192.332,17.27222,192.332,5.56071
192.492,7.16599,192.491,6.602,192.491,6.89205,192.491,17.02963,192.491,5.52857
192.651,7.20243,192.651,6.524,192.651,6.89583,192.651,17.01296,192.651,5.65536
192.811,7.12955,192.811,6.602,192.811,6.94129,192.811,17.12778,192.811,5.59821
192.971,7.2834,192.971,6.58,192.971,7.10038,192.971,17.22778,192.971,5.58393
193.131,7.1417,193.13,6.632,193.13,6.95455,193.13,17.27407,193.13,5.56607
193.29,7.09312,193.29,6.698,193.29,6.98106,193.29,17.17037,193.29,5.55357
193.45,7.14575,193.45,6.676,193.45,6.85795,193.45,17.18889,193.45,5.58571
193.61,7.23482,193.61,6.63,193.61,6.9375,193.61,17.01111,193.61,5.58571
193.769,6.96761,193.769,6.54,193.769,6.92992,193.769,17.3,193.769,5.50536
193.929,7.12955,193.929,6.57,193.929,6.88068,193.929,17.08704,193.929,5.4875
194.089,6.97166,194.089,6.558,194.089,6.89773,194.089,16.99259,194.089,5.60714
194.249,7.08907,194.249,6.622,194.249,6.9678,194.249,17.11667,194.249,5.54821
194.408,7.26721,194.408,6.568,194.408,7.07197,194.408,17.08333,194.408,5.63929
194.568,7.16194,194.568,6.558,194.568,6.85795,194.568,17.07407,194.568,5.64464
194.728,7.26316,194.728,6.612,194.728,7.00189,194.728,17.10556,194.728,5.55893
194.888,7.20243,194.888,6.652,194.888,7.00568,194.888,16.86667,194.888,5.65714
195.047,7.07287,195.047,6.492,195.047,6.82765,195.047,17.08889,195.047,5.59643
195.207,7.17004,195.207,6.572,195.207,6.91856,195.207,17.02963,195.207,5.62857
195.367,6.91903,195.367,6.534,195.367,6.97917,195.367,17.06852,195.367,5.56964
195.527,7.09312,195.527,6.534,195.527,6.93371,195.527,17.16111,195.527,5.57857
195.686,7.04453,195.686,6.592,195.686,7.10985,195.686,16.98148,195.686,5.61607
195.846,6.99595,195.846,6.586,195.846,6.99053,195.846,17.1463,195.846,5.575
196.006,7.12146,196.006,6.616,196.006,7.01326,196.006,17.1537,196.006,5.60179
196.166,7.12146,196.165,6.584,196.165,6.96212,196.165,17.03148,196.165,5.575
196.325,7.08097,196.325,6.61,196.325,6.96212,196.325,17.28148,196.325,5.64464
196.485,7.07692,196.485,6.566,196.485,6.98106,196.485,17.1463,196.485,5.65357
196.645,7.27126,196.645,6.592,196.645,6.86932,196.645,17.11111,196.645,5.525
196.805,7.26316,196.804,6.594,196.804,6.8428,196.804,17.0037,196.804,5.49107
196.964,7.23482,196.964,6.614,196.964,6.89015,196.964,16.99074,196.964,5.575
197.124,7.17004,197.124,6.542,197.124,6.93561,197.124,17.16667,197.124,5.51429
197.284,6.97166,197.284,6.71,197.284,7.20644,197.284,16.95555,197.284,5.55179
197.444,6.96356,197.443,6.618,197.443,7.03977,197.443,17.17407,197.443,5.55357
197.603,6.97166,197.603,6.536,197.603,6.91288,197.603,17.02407,197.603,5.57143
197.763,7.16599,197.763,6.674,197.763,7.01515,197.763,17.28518,197.763,5.52857
197.923,7.05668,197.923,6.576,197.923,6.93561,197.923,17.07778,197.923,5.52679
198.083,7.1336,198.082,6.544,198.082,6.92424,198.082,17.1537,198.082,5.58393
198.242,7.18219,198.242,6.56,198.242,6.96402,198.242,16.95185,198.242,5.67857
198.402,7.14575,198.402,6.622,198.402,6.97538,198.402,17.23333,198.402,5.6625
198.562,7.05263,198.562,6.608,198.562,7.01705,198.562,17.0537,198.562,5.57143
198.722,7.2834,198.721,6.564,198.721,6.99432,198.721,16.92593,198.721,5.55714
198.881,7.13765,198.881,6.666,198.881,6.91288,198.881,16.76111,198.881,5.59821
199.041,7.18623,199.041,6.638,199.041,6.99621,199.041,17.06296,199.041,5.56607
199.201,7.23077,199.201,6.592,199.201,7.02273,199.201,17.09444,199.201,5.5875
199.361,7.07692,199.36,6.622,199.36,6.93939,199.36,17.09074,199.36,5.61786
199.52,7.10121,199.52,6.534,199.52,6.87879,199.52,16.92222,199.52,5.63571
199.68,7.15789,199.68,6.602,199.68,6.85417,199.68,17.03333,199.68,5.49643
199.84,7.08502,199.84,6.65,199.84,7.02273,199.84,16.9537,199.84,5.62321
199.999,7.16194,199.999,6.548,199.999,7.00568,199.999,17.08704,199.999,5.60536
200.159,7.01619,200.159,6.588,200.159,7.05682,200.159,16.92593,200.159,5.53571
200.319,7.04049,200.319,6.464,200.319,6.92803,200.319,16.9963,200.319,5.59286
200.479,7.18623,200.479,6.602,200.479,6.87121,200.479,16.98333,200.479,5.70536
200.638,7.22267,200.638,6.518,200.638,6.91856,200.638,17.02037,200.638,5.575
200.798,7.05263,200.798,6.516,200.798,6.89015,200.798,16.98704,200.798,5.55893
200.958,7.02834,200.958,6.442,200.958,6.89962,200.958,17.14074,200.958,5.59286
201.118,7.19028,201.118,6.592,201.118,6.76515,201.118,16.88889,201.118,5.5875
201.277,7.20243,201.277,6.618,201.277,6.87879,201.277,16.95741,201.277,5.60536
201.437,7.21053,201.437,6.562,201.437,6.93182,201.437,17.02037,201.437,5.49821
201.597,7.26316,201.597,6.634,201.597,6.9678,201.597,16.76481,201.597,5.60893
201.757,7.08907,201.757,6.63,201.757,7.11364,201.757,17.01667,201.757,5.48929
201.916,6.96356,201.916,6.5,201.916,7.07765,201.916,16.99444,201.916,5.42679
202.076,7.25911,202.076,6.482,202.076,7.08144,202.076,17.06852,202.076,5.48393
202.236,7,202.236,6.454,202.236,6.89962,202.236,16.95926,202.236,5.56607
202.396,7.17814,202.396,6.612,202.395,7.03598,202.395,17.05556,202.395,5.62679
202.555,7.27126,202.555,6.566,202.555,7.17235,202.555,16.98148,202.555,5.55
202.715,7.10121,202.715,6.484,202.715,7.03598,202.715,16.85185,202.715,5.6125
